92 157   0.0    6.3   25.0  51  2  27.68    8.2   27.3
92 158   0.0    8.6   25.5  52  2  23.37   10.0   28.9
92 159   0.0    9.2   26.3  52  3  27.49   10.9   28.6
92 160   0.0   12.0   22.3  51  5  26.96   14.3   23.6
92 161   0.0    4.8   19.8  56  3  28.03    7.5   22.7
92 162   0.0    4.4   25.3  58  3  24.63    6.2   27.2
92 163   0.0    5.5   19.8  71  3  8.749    7.6   19.9
92 164   0.0    9.7   26.2  60  4  21.36   11.7   28.2
92 165   0.0   14.1   28.2  57  5  26.07   15.6   31.3
92 166   5.6   13.7   26.4  64  5  22.79   15.1   28.5
92 167   0.0   14.4   23.5  75  3  22.04   15.8   25.5
92 168   0.0   12.9   19.6  63  5  22.63   14.9   23.9
92 169   0.1    6.5   16.0  58  3  25.31    7.7   16.5
92 170   2.7    7.5   15.6  85  3  10.04    9.0   16.6
92 171   0.0    8.8   22.8  65  2  21.45    9.4   23.6
92 172   0.9    7.9   21.6  71  2  16.03   12.4   16.2
92 173   8.0    9.6   18.5  85  5  8.039   10.7   20.3
92 174   1.9    6.0   14.3  60  5  29.02    7.5   16.7
92 175   0.0    4.6   14.4  61  4  28.41    6.3   15.3
92 176   0.0    3.6   18.3  58  3  24.23    4.2   19.2
92 177   0.0    6.5   20.3  58  3  27.96    8.4   21.3
92 178   0.0    7.5   23.9  53  2  29.06    7.4   24.5
92 179   0.0    7.9   25.7  51  3  27.86    8.6   18.9
92 180   0.0   11.3   25.7  61  4  23.76   12.1   26.4
92 181   0.0    7.8   23.0  50  3  27.14    9.1   23.4
92 182   5.4   10.2   22.9  69  3  13.53   11.4   22.4
92 183   3.1   12.1   21.0  81  3  14.18   12.8   20.9
92 184   1.6    9.3   16.0  91  5  7.129   10.7   15.3
92 185   7.0    6.7   14.2  81  3  17.42    9.5   10.7
92 186   0.8    5.5   14.9  78  3  14.83    7.1   17.2
92 187   0.0    5.4   18.4  64  4  27.43    7.0   20.2
92 188   1.3    3.2   21.1  53  2  26.97    5.0   22.5
92 189   0.1    9.8   18.1  59  5  21.21   10.8   20.0
92 190   0.0    5.3   21.7  51  3  28.29    6.9   22.4
92 191   0.0   13.1   24.5  58  4  25.32   13.6   25.7
92 192   0.0    9.0   24.8  66  4  23.30   10.2   26.3
92 193   0.0   15.0   25.5  65  4  20.75   15.4   26.2
92 194   0.0    9.9   25.7  65  3  18.69   10.9   26.4
92 195   3.0   15.3   26.2  72  5  14.67   15.7   26.0
92 196   7.0   14.1   20.8  81  5  12.84   16.2   19.9
92 197   0.3   12.6   19.4  76  6  19.02   15.0   20.2
92 198   0.0   11.1   17.7  66  4  20.57   12.1   20.5
92 199   0.0    7.4   20.5  61  3  27.02    8.3   21.2
92 200   2.3    6.2   22.8  66  4  22.06    7.2   25.4
92 201   0.4   13.1   19.0  92  4  6.708   14.0   20.0
92 202   0.0   14.5   23.5  78  3  17.41   15.6   24.5
92 203   0.0   12.8   26.2  68  3  21.91   14.3   27.2
92 204   0.0   11.6   29.3  63  5  22.10   13.7   30.9
92 205   0.0   14.6   24.2  60  3  24.77   16.0   25.6
92 206   0.0    7.7   24.3  58  2  26.30    9.0   25.9
92 207   0.0    9.9   25.0  56  3  22.98   11.0   27.8
92 208   0.5    8.2   27.8  52  3  25.31    9.6   30.4
92 209   4.0   15.3   24.1  71  4  13.28   16.3   24.7
92 210  15.7   11.3   17.8  91  4  6.381   13.0   18.8
92 211   0.0    9.9   19.1  76  4  16.32   11.2   20.1
92 212   0.0    9.6   21.9  70  4  16.45   10.3   24.4
92 213   0.0   14.7   21.7  66  4  18.17   15.3   23.7
92 214   0.0    5.1   19.8  66  2  19.22    6.3   21.6
92 215   2.3    4.2   22.6  64  4  20.86    5.5   25.5
92 216   0.2   13.5   21.7  72  5  15.19   14.5   24.3
92 217   1.8   14.0   21.0  84  5  8.467   15.3   22.9
92 218   0.3   13.6   19.9  76  5  12.36   14.2   21.7
92 219   0.6   13.8   21.4  79  6  11.56   14.5   23.1
92 220   0.0   12.8   17.2  75  5  10.05   13.3   17.2
92 221   0.0    6.6   22.2  60  3  20.70    7.7   24.0
92 222   0.1    5.5   22.0  64  4  18.84    6.6   24.3
92 223   0.0   10.7   21.4  67  3  9.109   11.5   23.8
92 224   0.1   15.2   31.8  66  6  17.83   15.6   34.5
92 225   0.7   13.1   19.5  79  6  7.448   15.2   20.1
92 226  17.4   11.6   19.5  84  4  10.66   12.2   22.0
92 227  20.6   11.8   18.9  86  4  11.41   15.8   19.8
92 228   8.7   11.8   17.4  93  3  8.065   12.8   20.0
92 229   0.0   10.4   19.6  78  4  16.01   11.7   22.1
92 230   7.9   13.3   17.0  88  3  7.172   14.1   19.8
92 231   4.0   12.0   14.0  95  3  4.162   12.8   15.7
92 232   1.9    9.5   18.0  87  4  11.30   11.0   18.7
92 233   0.2   10.9   15.9  80  4  11.75   11.6   17.1
92 234   1.1    8.5   13.7  82  4  7.291    9.3   13.7
92 235   0.0   10.7   13.9  89  3  5.814   10.8   14.8
92 236   0.0    9.6   16.5  74  3  13.63   10.7   18.1
92 237  13.0    9.0   14.1  92  4  4.432    9.5   13.5
92 238   4.8    8.6   16.0  89  3  10.79    9.0   16.6
92 239   5.7    4.1   17.3  82  2  11.95    4.5   17.7
92 240   9.0    9.6   14.6  95  2  5.042    9.8   14.7
