93 151   0.0    7.8   18.0  64  4  21.07    8.1   21.5    8.36
93 152   1.7   10.6   16.7  74  5  19.40   10.9   18.9    7.69
93 153   2.0   10.5   16.6  79  5  15.29   10.9   19.6    6.06
93 154   6.9    4.9   12.5  82  4  14.35    6.0   14.6    5.68
93 155   0.5    4.3    9.3  86  3  5.385    4.5    9.8    2.12
93 156   1.2    2.7   16.3  65  3  17.31    2.4   18.3    6.86
93 157   0.1    8.5   14.0  78  4  7.508    8.9   14.1    2.96
93 158   0.1    3.8   17.1  64  4  20.71    3.8   18.4    8.22
93 159   0.0    6.1   12.8  61  4  14.49    6.2   13.6    5.74
93 160   0.0    3.6   18.6  50  3  26.74    4.1   20.8   10.61
93 161   0.0    3.3   15.4  65  1  16.31    3.0   17.6    6.46
93 162   0.0    4.7   13.9  59  3  21.27    3.6   16.8    8.44
93 163   0.0    1.3   15.3  56  3  23.56    0.7   18.1    9.35
93 164   6.8    7.0   14.2  75  3  9.685    7.0   15.9    3.83
93 165   0.0    7.2   15.8  65  4  17.61    7.4   17.3    9.72
93 166   0.7    2.2   18.5  56  2  27.31    1.5   21.4   11.18
93 167   0.5    7.0   14.6  69  2  12.50   11.5   16.2    5.25
93 168   7.3    2.6   16.0  79  4  14.26    2.7   17.8    5.89
93 169   0.8    9.7   16.7  65  4  21.79    9.9   19.4    8.85
93 170   0.0    5.7   18.7  65  2  22.13    5.8   21.8    8.87
93 171   0.0    5.3   19.2  59  4  18.17    4.7   22.0    7.25
93 172   5.0    7.7   21.6  58  2  17.77    8.9   24.6    7.31
93 173   7.4    9.5   18.4  82  3  13.45    9.6   20.6    5.59
93 174   2.9    5.3   15.6  79  3  15.16   10.3   18.2    6.21
93 175   0.0    4.2   16.6  68  2  21.22    4.0   19.0    8.26
93 176   0.1    5.4   17.8  64  4  11.65    5.5   18.7    4.91
93 177   0.0   10.2   20.3  61  3  18.90    9.7   22.7    7.48
93 178   0.2    8.8   19.9  69  1  14.43    9.2   22.4    6.04
93 179  11.7   10.1   22.2  73  2  19.00   10.0   25.3    8.00
93 180   0.0    8.3   19.8  65  2  22.29    7.3   22.2    9.08
93 181   0.0    5.9   18.5  65  4  20.97    6.1   20.0    8.49
93 182   0.0    8.6   18.7  61  3  22.73    9.0   20.5    9.73
93 183   0.0    6.7   23.0  57  3  27.19    6.8   26.0   11.34
93 184   2.5    9.5   22.4  65  5  22.82    9.4   24.6    8.91
93 185   1.4   11.3   19.7  71  3  19.26   11.5   22.4    7.70
93 186   3.5   10.6   17.0  76  5  12.12   10.6   17.2    5.00
93 187   0.0    9.8   15.8  60  5  25.08    9.9   17.5    9.95
93 188   0.4    4.4   19.5  60  2  24.48    4.2   21.4    9.60
93 189   0.0    8.9   15.8  71  3  11.71    9.1   16.6    4.85
93 190   0.0    6.8   19.0  71  3  13.88    6.6   20.4    5.66
93 191   0.0   13.9   24.6  61  5  25.45   14.3   27.5   10.43
93 192   0.0   15.5   26.6  52  6  23.83   14.8   29.4    9.25
93 193   0.0   15.2   24.5  50  6  27.79   15.4   27.8   11.44
93 194   0.2   14.8   21.2  73  5  6.602   15.0   21.6    2.86
93 195   0.0   15.3   19.8  67  5  11.53   15.0   21.0    4.73
93 196   0.0   14.4   20.9  65  4  13.87   14.4   22.5    5.49
93 197   0.0   14.0   22.3  67  3  13.55   14.2   24.7    5.58
93 198   0.0    9.3   24.0  62  5  26.63    8.4   26.6   10.89
93 199   5.2   13.8   22.3  80  3  14.97   14.3   24.9    6.38
93 200  38.4   10.5   22.2  82  1  13.18   10.7   25.3    6.03
93 201   0.0    9.5   22.0  78  2  14.61    9.8   24.4    6.20
93 202  18.7    9.8   23.0  79  2  15.79   10.1   26.1    6.26
93 203   0.5   14.5   19.9  83  2  10.41   14.7   22.7    4.31
93 204   0.0   11.0   21.1  76  2  15.60   10.9   23.8    7.13
93 205  27.6   11.1   18.3  88  5  4.579   11.7   19.0    2.06
93 206   1.7   16.0   20.5  83  4  11.71   16.1   23.6    5.00
93 207   0.3   13.3   18.2  73  5  11.80   13.7   19.5    4.56
93 208   2.0   11.7   18.0  84  4  14.62   12.0   19.9    6.07
93 209   4.8    8.9   16.7  84  3  13.26    9.1   18.8    5.51
93 210   0.0    5.8   20.9  72  2  21.49    6.0   24.5    8.67
93 211   0.0   11.7   22.5  70  2  18.58   11.5   26.7    8.77
93 212   0.0    9.3   21.7  65  4  13.89    9.3   24.7    5.67
93 213   3.9   13.8   20.5  82  4  7.510   14.2   22.6    3.11
93 214   0.0    9.7   21.1  73  3  18.50   10.6   23.1    7.41
93 215   0.0   10.3   20.3  70  3  16.92   10.2   24.3    6.48
93 216   0.0   13.0   21.7  67  5  17.21   14.3   15.8    6.66
93 217   0.6   11.5   20.3  71  4  15.45   11.5   22.5    6.10
93 218   0.0    8.1   22.2  69  2  20.58    8.4   24.2    7.99
93 219  25.3    9.4   18.6  84  4  6.072    9.6   21.0    2.53
93 220   0.2   13.4   19.5  83  3  10.44   13.3   21.8    3.72
93 221   0.0   10.0   19.2  75  2  13.49   10.1   21.5    5.59
93 222  13.2   13.3   18.0  85  4  6.142   13.2   20.4    2.61
93 223  20.5   13.9   16.0  91  3  2.092   13.7   18.6    1.01
93 224   0.0   10.5   18.0  69  4  19.07   15.9   21.5    7.25
93 225  17.1   13.3   15.8  84  5  4.669   13.4   17.5    2.02
